timestamp_ms,z_x,z_y,z_theta
1772063137201,0.20517628567443258,-0.12193560237704017,0.8835993023657744
1772063137303,0.20517628567443258,-0.12193560237704017,0.8835993023657744
1772063137405,0.20517628567443258,-0.12193560237704017,0.8835993023657744
1772063137577,0.20517628567443258,-0.12193560237704017,0.8835993023657744
1772063137675,0.20517628567443258,-0.12193560237704017,0.8835993023657744
1772063137815,0.20517628567443258,-0.12193560237704017,0.8835993023657744
1772063137914,0.20517628567443258,-0.12193560237704017,0.8835993023657744
1772063138083,0.21397051853568483,-0.12210154052172104,0.8844256249143025
1772063138182,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063138320,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063138423,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063138557,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063138660,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063138803,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063138898,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063139004,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063139139,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063139271,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063139376,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063139511,0.21397051853568483,-0.12210154052172104,0.8844256249143025
1772063139615,0.21397051853568483,-0.12210154052172104,0.8844256249143025
1772063139750,0.21397051853568483,-0.12210154052172104,0.8844256249143025
1772063139887,0.21397051853568483,-0.12210154052172104,0.8844256249143025
1772063140055,0.20394696633639087,-0.12213485464323996,0.8907162678773642
1772063140158,0.20394696633639087,-0.12213485464323996,0.8907162678773642
1772063140330,0.20394696633639087,-0.12213485464323996,0.8907162678773642
1772063140432,0.20394696633639087,-0.12213485464323996,0.8907162678773642
1772063140567,0.2127508263900697,-0.122301984611328,0.8916059235470997
1772063140704,0.2131374054948787,-0.12227488476862172,0.8910217059923266
1772063140808,0.211934157801698,-0.12269824887215543,0.8918233913740604
1772063140943,0.211934157801698,-0.12269824887215543,0.8918233913740604
1772063141041,0.2119489086156039,-0.12328905355676936,2.1524733272804992
1772063141179,0.19384763056571064,-0.1234990124019842,0.8766226645396517
1772063141281,0.19384763056571064,-0.1234990124019842,0.8766226645396517
1772063141418,0.21231780692967916,-0.1226713463342563,0.8912377374810786
1772063141520,0.22124133374044797,-0.12284344568795888,0.8921336229136011
1772063141653,0.22190181621664729,-0.12285384664150002,0.8915036944078086
1772063141831,0.22190181621664729,-0.12285384664150002,0.8915036944078086
1772063141962,0.22124133374044797,-0.12284344568795888,0.8921336229136011
1772063142063,0.22124133374044797,-0.12284344568795888,0.8921336229136011
1772063142235,0.21179825659288043,-0.12305529630749597,0.8911291336382108
1772063142368,0.2116747228823379,-0.1226611048516314,0.8918767539553811
1772063142503,0.2139163815016909,-0.12185681510470502,0.8771613113064284
1772063142640,0.2034464668512328,-0.12148137467106712,2.153850194211442
1772063142740,0.20391412094343409,-0.12247751482171154,0.8755243811886639
1772063142879,0.20187497614869399,-0.12187456956754472,0.8978022640312338
1772063143013,0.20379750835654442,-0.11972298941247131,0.8907618437919622
1772063143150,0.17992748340258236,-0.11365174033614191,0.9026177541624345
1772063143285,0.17602824467850797,-0.11145138895166773,0.9183595987737656
1772063143391,0.1615049771756467,-0.10868053852927256,0.934274959651157
1772063143523,0.16253538584374838,-0.10353964368615823,0.9806521115962545
1772063143627,0.1391506733510841,-0.09435380981759092,1.0238609662454483
1772063143762,0.12129611958064501,-0.08625946542065216,1.0671174235849274
1772063143933,0.10195882257215905,-0.07431532600666715,1.116441217663073
1772063144067,0.07838423656135074,-0.06153227684635468,1.1377702321784848
1772063144203,0.06474814371813675,-0.0533722972583901,1.1577310851811793
1772063144338,0.04692125102703981,-0.0470365365732696,1.1878269124191605
1772063144439,0.03030774009294257,-0.041668878178219,1.2454557256372816
1772063144576,0.00797786050563154,-0.03933352427212236,1.2936838334687768
1772063144748,0.002634032814041065,-0.036522632694392196,1.3090046678123466
1772063144881,-0.008271484345631741,-0.03772240969574259,1.3275295577728785
1772063145019,-0.019028976302844613,-0.04343970747223609,1.3606257327974927
1772063145155,-0.022541590945409862,-0.05210284636569021,1.3729714364349612
1772063145290,-0.02786118417911143,-0.06295517657674851,1.3971297911654277
1772063145461,-0.0376466788006129,-0.07395564184881928,1.4100422941430715
1772063145596,-0.03840444031514978,-0.08872077275402328,1.422087316602175
1772063145734,-0.044925040837272556,-0.1020138849949127,1.4401260757107621
1772063145873,-0.049378593748692357,-0.11438884509872321,1.4443850101706277
1772063146005,-0.0498516555795232,-0.12595665173775936,1.4507645889858807
1772063146111,-0.060675003656809334,-0.14047926426042792,1.458124164446706
1772063146246,-0.061665586090894786,-0.1536045217375493,1.4583561666696503
1772063146381,-0.060275688455793786,-0.17278387230126635,1.47661545660222
1772063146517,-0.06377994826075972,-0.19221502064036738,1.5002382366078804
1772063146655,-0.07152897691114135,-0.20971551379840142,1.5291950166736687
1772063146829,-0.06335037062287019,-0.2280487637215395,1.5331748426455603
1772063146993,-0.07875890416021303,-0.24807834796594472,1.5757745434946855
1772063147128,-0.09565363826438489,-0.2641955102216178,1.6180154794748853
1772063147265,-0.1084491351049448,-0.27289374774294817,1.642138172977495
1772063147399,-0.1269677064294985,-0.2844803401784016,1.6539905320881862
1772063147537,-0.14692990712746856,-0.29586554083689853,1.6954970657476016
1772063147671,-0.16917228480209223,-0.30641112895819966,1.7365864288639734
1772063147810,-0.19281945799767897,-0.3163253315781649,1.767953986850608
1772063147946,-0.20513029705345465,-0.32798113666241585,1.8064500967352093
1772063148081,-0.21964763229644668,-0.33471004955657746,1.8309072712905539
1772063148216,-0.22805475421505172,-0.33770606574112005,1.8341932721661858
1772063148391,-0.22840854250161569,-0.33967519986227124,1.8465913151515843
1772063148520,-0.2371761188572432,-0.3382904952738126,1.860152593647913
1772063148660,-0.24316410993638327,-0.336880638368374,1.872624197501688
1772063148833,-0.24349037862447986,-0.33769662728946503,1.8780785860046572
1772063148962,-0.25054136479247124,-0.3371299267024159,1.8952285434235145
1772063149099,-0.2537401994914412,-0.3371703532783795,1.9084057490362258
