timestamp_ms,z_x,z_y,z_theta
1771988434564,0,0,0
1771988434658,0,0,0
1771988434762,0,0,0
1771988434861,0,0,0
1771988434959,0,0,0
1771988435059,0,0,0
1771988435162,0,0,0
1771988435288,0,0,0
1771988435356,0,0,0
1771988435454,0,0,0
1771988435551,0,0,0
1771988435653,0,0,0
1771988435783,0,0,0
1771988435883,0,0,0
1771988435982,0,0,0
1771988436083,0,0,0
1771988436181,0,0,0
1771988436280,0,0,0
1771988436380,0,0,0
1771988436479,0,0,0
1771988436579,0,0,0
1771988436874,0,0,0
1771988436972,0,0,0
1771988437072,0,0,0
1771988437168,0,0,0
1771988437269,0,0,0
1771988437402,0,0,0
1771988437503,0,0,0
1771988437599,0,0,0
1771988437698,0,0,0
1771988437798,0,0,0
1771988437897,0,0,0
1771988437996,0,0,0
1771988438096,0,0,0
1771988438194,0,0,0
1771988438293,0,0,0
1771988438389,0,0,0
1771988438491,0,0,0
1771988438591,0,0,0
1771988438689,0,0,0
1771988438789,0,0,0
1771988438888,0,0,0
1771988438986,0,0,0
1771988439088,0,0,0
1771988439216,0,0,0
1771988439315,0,0,0
1771988439414,0,0,0
1771988439546,0,0,0
1771988439643,0,0,0
1771988439745,0,0,0
1771988439844,0,0,0
1771988439942,0,0,0
1771988440042,0,0,0
1771988440140,0,0,0
1771988440240,0,0,0
1771988440339,0,0,0
1771988440437,0,0,0
1771988440536,0,0,0
1771988440636,0,0,0
1771988440768,0,0,0
1771988440866,0,0,0
1771988440967,0,0,0
1771988441097,0,0,0
1771988441196,0,0,0
1771988441294,0,0,0
1771988441396,0,0,0
1771988441493,0,0,0
1771988441594,0,0,0
1771988441723,0,0,0
1771988441822,0,0,0
1771988441920,0,0,0
1771988442022,0,0,0
1771988442118,0,0,0
1771988442219,0,0,0
1771988442319,0,0,0
1771988442420,0,0,0
1771988442518,0,0,0
1771988442616,0,0,0
1771988442717,0,0,0
1771988442814,0,0,0
1771988442914,0,0,0
1771988443045,0,0,0
1771988443110,0,0,0
1771988443210,0,0,0
1771988443307,0,0,0
1771988443441,0,0,0
1771988443540,0,0,0
1771988443637,0,0,0
1771988443737,0,0,0
1771988443836,0,0,0
1771988443935,0,0,0
1771988444034,0,0,0
1771988444134,0,0,0
1771988444234,0,0,0
1771988444332,0,0,0
1771988444430,0,0,0
1771988444529,0,0,0
1771988444630,0,0,0
1771988444733,0,0,0
1771988444828,0,0,0
1771988444958,0,0,0
1771988445057,0,0,0
1771988445155,0,0,0
1771988445254,0,0,0
1771988445355,0,0,0
1771988445454,0,0,0
1771988445553,0,0,0
1771988445657,0,0,0
1771988445779,0,0,0
1771988445881,0,0,0
1771988445982,0,0,0
1771988446079,0,0,0
1771988446179,0,0,0
1771988446278,0,0,0
1771988446378,0,0,0
1771988446475,0,0,0
1771988446575,0,0,0
