timestamp_ms,z_x,z_y,z_theta
1772063223280,-0.41410560311957156,0.04075807473970507,1.324379161498269
1772063223387,-0.4105762782905189,0.03966511935752548,1.342742640560259
1772063223489,-0.40894831739058846,0.03382995707127736,1.3611792199771313
1772063223624,-0.4021774131932909,0.019600077797522195,1.3826285489989718
1772063223726,-0.4086805780922632,0.0003951905891159263,1.4377524261084758
1772063223863,-0.4110153960622922,-0.013154775837387958,1.453514549299456
1772063223964,-0.4031982410980577,-0.031651108553492194,1.491683015253426
1772063224100,-0.39516436407342137,-0.04624163589221052,1.500756989132219
1772063224204,-0.37585535379250534,-0.06785130510709782,1.5038011498286281
1772063224336,-0.35537056373955156,-0.08041717698134297,1.5037268129516301
1772063224508,-0.3433897612070188,-0.08829026157419968,1.4529979152612664
1772063224609,-0.32137603847814333,-0.09557623943421133,1.3727811293255094
1772063224710,-0.3169322599545561,-0.0964085595902754,1.3461014637190667
1772063224852,-0.31914561276330977,-0.09602041203507992,1.3293825992544157
1772063224949,-0.328233320996245,-0.09967384834331787,1.3164866415262062
1772063225121,-0.32117939478355406,-0.10076625825675402,1.2924648065212923
1772063225220,-0.32117939478355406,-0.10076625825675402,1.2924648065212923
1772063225356,-0.2929069961924057,-0.09015221743898379,1.135031161587884
1772063225457,-0.28417680170071014,-0.07918071801401806,1.0606236396479518
1772063225593,-0.2738274477654795,-0.076726254634583,1.0360055650572682
1772063225696,-0.2819955774961642,-0.06854217579003215,1.0177208951365637
1772063225835,-0.2876142543732829,-0.06311597521912617,1.0300291053037853
1772063225934,-0.2985606022878402,-0.05731874628178406,1.027390559082261
1772063226070,-0.3047479734184444,-0.054518632231867634,1.0334370479595203
1772063226172,-0.31677559754357343,-0.048726146192751826,1.0725135150226748
1772063226278,-0.3342415507384081,-0.04264085371547151,1.1061301149672307
1772063226410,-0.34533656377669253,-0.03892450262533183,1.1245711983249713
1772063226548,-0.346933375907195,-0.03611840376302726,1.1364831817477892
1772063226682,-0.34968927877983946,-0.033180122988574895,1.1478763983930356
1772063226784,-0.35034474884004896,-0.03094817040838116,1.1543257884153144
1772063226921,-0.35054446736698597,-0.030856697422158463,1.154788754378231
1772063227022,-0.35540086033477014,-0.030834300180798663,1.1522849556357075
1772063227156,-0.3567832250574132,-0.031009451701430255,1.1633951452726548
1772063227260,-0.35922116098052903,-0.031119997259172208,1.16752139995613
1772063227394,-0.3596736575581043,-0.03165202729135136,1.1669137543133978
1772063227496,-0.3540895758594361,-0.033189946355770175,1.1637784205173878
1772063227633,-0.35535110214277243,-0.03412264786436048,1.1634654516429184
1772063227772,-0.35847043424212977,-0.03465521569230588,1.167087189300254
1772063227912,-0.36065740184435946,-0.034583934625986565,1.1600384297073716
1772063228008,-0.3628874411237901,-0.03382455698670091,1.1642133273162663
1772063228145,-0.36027692707833403,-0.033992753460298356,1.1602906052790953
1772063228312,-0.35460326769283124,-0.034668152283869394,1.1580769230525205
1772063228414,-0.3627516742770961,-0.03313847003867233,1.1650410911861564
1772063228552,-0.3609434239440017,-0.03349815202882429,1.1608000021490077
1772063228686,-0.36378753501708394,-0.032135156403623674,1.1590651409168358
1772063228794,-0.3607648806669843,-0.03173870764412627,1.1546781868925355
1772063228926,-0.3617700305529913,-0.03183032231671075,1.1546073054431545
1772063229029,-0.356479752869191,-0.032208431610094804,1.1459122600840672
1772063229163,-0.3591018913236875,-0.03202653169161915,1.1500273688247094
1772063229297,-0.35803958106195155,-0.03302910406321584,1.1565309482421453
1772063229402,-0.3593903237981928,-0.03371807119345145,1.1562558029731171
1772063229537,-0.36503695841960815,-0.03301772851677527,1.1580302596525978
1772063229674,-0.3571340949013866,-0.03445844656920943,1.1510606622863053
1772063229852,-0.3615426201801033,-0.034625860747215464,1.1485890670205618
1772063230015,-0.35590826598544467,-0.0357392631485859,1.1577478366890837
1772063230184,-0.35621897137656244,-0.03492327736843208,1.1684261500403628
1772063230321,-0.3430133793715223,-0.03443772140406626,1.237334918003226
1772063230455,-0.3430133793715223,-0.03443772140406626,1.237334918003226
1772063230561,-0.3430133793715223,-0.03443772140406626,1.237334918003226
1772063230697,-0.3430133793715223,-0.03443772140406626,1.237334918003226
1772063230830,-0.3430133793715223,-0.03443772140406626,1.237334918003226
