timestamp_ms,z_x,z_y,z_theta
1771988463140,0,0,0
1771988463239,0,0,0
1771988463339,0,0,0
1771988463440,0,0,0
1771988463572,0,0,0
1771988463670,0,0,0
1771988463769,0,0,0
1771988463869,0,0,0
1771988463966,0,0,0
1771988464066,0,0,0
1771988464165,0,0,0
1771988464396,0,0,0
1771988464491,0,0,0
1771988464594,0,0,0
1771988464696,0,0,0
1771988464792,0,0,0
1771988464890,0,0,0
1771988464991,0,0,0
1771988465090,0,0,0
1771988465189,0,0,0
1771988465288,0,0,0
1771988465385,0,0,0
1771988465486,0,0,0
1771988465582,0,0,0
1771988465683,0,0,0
1771988465815,0,0,0
1771988465915,0,0,0
1771988466014,0,0,0
1771988466113,0,0,0
1771988466210,0,0,0
1771988466342,0,0,0
1771988466441,0,0,0
1771988466539,0,0,0
1771988466639,0,0,0
1771988466771,0,0,0
1771988467003,0,0,0
1771988467099,0,0,0
1771988467201,0,0,0
1771988467300,0,0,0
1771988467398,0,0,0
1771988467499,0,0,0
1771988467597,0,0,0
1771988467696,0,0,0
1771988467796,0,0,0
1771988467893,0,0,0
1771988467993,0,0,0
1771988468091,0,0,0
1771988468190,0,0,0
1771988468286,0,0,0
1771988468388,0,0,0
1771988468487,0,0,0
1771988468586,0,0,0
1771988468685,0,0,0
1771988468784,0,0,0
1771988468916,0,0,0
1771988469017,0,0,0
1771988469117,0,0,0
1771988469215,0,0,0
1771988469315,0,0,0
1771988469412,0,0,0
1771988469508,0,0,0
1771988469642,0,0,0
1771988469745,0,0,0
1771988469839,0,0,0
1771988469939,0,0,0
1771988470039,0,0,0
1771988470138,0,0,0
1771988470235,0,0,0
1771988470334,0,0,0
1771988470435,0,0,0
1771988470533,0,0,0
1771988470632,0,0,0
1771988470730,0,0,0
1771988470832,0,0,0
1771988470929,0,0,0
1771988471026,0,0,0
1771988471129,0,0,0
1771988471227,0,0,0
1771988471327,0,0,0
1771988471459,0,0,0
1771988471558,0,0,0
1771988471655,0,0,0
1771988471754,0,0,0
1771988471853,0,0,0
1771988471950,0,0,0
1771988472051,0,0,0
1771988472183,0,0,0
1771988472316,0,0,0
1771988472414,0,0,0
1771988472513,0,0,0
1771988472614,0,0,0
1771988472712,0,0,0
1771988472810,0,0,0
1771988472909,0,0,0
1771988473009,0,0,0
1771988473108,0,0,0
1771988473204,0,0,0
1771988473307,0,0,0
1771988473406,0,0,0
1771988473504,0,0,0
1771988473602,0,0,0
1771988473703,0,0,0
1771988473801,0,0,0
1771988473900,0,0,0
1771988473999,0,0,0
1771988474163,0,0,0
1771988474231,0,0,0
1771988474332,0,0,0
1771988474425,0,0,0
1771988474558,0,0,0
1771988474628,0,0,0
1771988474757,0,0,0
1771988474856,0,0,0
1771988474956,0,0,0
1771988475055,0,0,0
